5290.500000000003,4875.000000000005,5130.000000000004,4770.000000000003,5066.000000000004,4788.000000000005,5123.250000000005,5210.000000000002,5158.500000000004,6214.000000000004,5227.500000000004,6548.0000000000055,5207.250000000005,5858.000000000007,5174.000000000004,4885.000000000004,5086.750000000004,4791.000000000002,5094.750000000004,4744.000000000005,5104.250000000004,4745.000000000004,5081.000000000004,4797.000000000005,5160.500000000004,4826.000000000005,5155.250000000004,4864.000000000004,4953.250000000004,4865.000000000003,4865.500000000003,4823.000000000003,4991.000000000004,4775.000000000004,5094.000000000004,4754.000000000004,5132.000000000004,4826.000000000005,5082.500000000004,4820.000000000004,5038.250000000005,4818.000000000002,5065.750000000004,4801.000000000004,5084.750000000004,4787.000000000002,5055.750000000004,4987.000000000003,4909.000000000004,5265.000000000003,4860.250000000004,5280.000000000005,5026.750000000004,5143.000000000003,5142.000000000003,4944.000000000004,5116.500000000004,4802.000000000004,5166.000000000003,4913.000000000005,5157.000000000003,4942.000000000005,5019.250000000004,4685.000000000005,4855.250000000004,4829.000000000002,4915.500000000004,4807.000000000005,5159.500000000004,4697.000000000005,5255.250000000003,4693.000000000004,5239.750000000005,4715.000000000002,5191.000000000004,4693.000000000004,5141.500000000004,4630.000000000004
5421.250000000004,5023.000000000004,5214.750000000004,4934.000000000001,5157.500000000003,4922.000000000003,5164.250000000004,5141.000000000004,5171.750000000004,5755.000000000005,5017.750000000004,6005.000000000006,4855.250000000004,5685.000000000004,4900.000000000004,5020.000000000005,4969.750000000005,4946.000000000004,5155.750000000004,4936.000000000002,5225.000000000005,4804.000000000003,5187.750000000004,4711.000000000002,5105.000000000004,4657.000000000004,4911.500000000004,4615.000000000004,4698.750000000004,4630.000000000005,4762.750000000003,4635.000000000002,4910.000000000004,4653.000000000004,4998.500000000005,4630.000000000005,4979.750000000004,4599.000000000001,4942.250000000004,4590.000000000005,4951.500000000004,4556.000000000005,4980.250000000004,4571.000000000005,5018.750000000003,4623.000000000004,4928.250000000005,4719.000000000002,4758.500000000004,5006.000000000003,4850.750000000004,5100.000000000005,5083.500000000004,5053.000000000004,5121.750000000004,4976.000000000004,5025.750000000004,4829.000000000002,4921.000000000004,4824.000000000005,4862.500000000004,5010.000000000003,4892.250000000004,4689.000000000005,4814.000000000003,4760.000000000004,4793.750000000004,4865.000000000003,4999.750000000004,4694.000000000003,5093.250000000003,4677.000000000002,5091.000000000004,4678.000000000003,5082.250000000004,4677.000000000005,5030.000000000004,4653.000000000004
5584.000000000005,4654.000000000002,5344.250000000005,4619.000000000004,5167.000000000004,4533.000000000005,5049.750000000004,4521.000000000002,4956.250000000003,4578.000000000002,4809.250000000004,4864.000000000005,4598.000000000004,5057.000000000004,4519.250000000004,4992.000000000004,4496.000000000004,4630.000000000004,4624.250000000004,4490.000000000002,4841.500000000004,4561.000000000001,5012.750000000004,4544.000000000005,5081.000000000004,4534.000000000003,4980.750000000004,4485.000000000004,4604.500000000003,4472.000000000005,4422.000000000004,4479.000000000002,4518.250000000003,4479.000000000005,4629.500000000004,4550.000000000004,4703.750000000004,4529.000000000005,4689.250000000005,4566.000000000002,4662.500000000004,4595.000000000003,4700.500000000003,4605.000000000005,4728.000000000004,4616.000000000002,4695.500000000004,4627.000000000002,4580.000000000004,4655.000000000004,4460.000000000004,4708.000000000004,4596.000000000004,4765.000000000005,4773.750000000003,4785.000000000003,4779.750000000004,4752.000000000004,4747.500000000004,4711.000000000002,4655.750000000003,4665.000000000002,4460.750000000003,4752.000000000004,4496.250000000004,4886.000000000002,4708.750000000003,4589.000000000002,4823.500000000004,4680.000000000004,4849.750000000003,4757.000000000002,4832.500000000004,4585.000000000004,4811.750000000003,4597.000000000002,4822.250000000003,4583.000000000003
5790.500000000004,4499.000000000003,5715.000000000005,4506.000000000005,5406.000000000005,4473.000000000003,5232.250000000004,4497.000000000004,5186.750000000004,4473.000000000003,4961.000000000004,4461.000000000003,4757.000000000004,4437.000000000002,4470.750000000004,4458.000000000001,4345.250000000003,4463.000000000004,4320.500000000003,4462.000000000004,4362.500000000003,4515.000000000001,4520.500000000004,4525.000000000004,4660.000000000003,4543.000000000004,4828.250000000004,4518.000000000003,4867.500000000005,4473.000000000003,4630.750000000004,4433.000000000002,4462.250000000003,4384.000000000002,4501.500000000005,4370.000000000003,4608.000000000003,4385.000000000003,4682.500000000004,4374.000000000001,4662.000000000003,4392.000000000004,4631.250000000004,4382.000000000004,4659.500000000003,4363.000000000004,4695.500000000004,4347.000000000003,4656.250000000004,4314.000000000004,4514.000000000004,4352.000000000004,4423.000000000004,4365.000000000005,4599.000000000004,4449.000000000004,4728.500000000004,4448.000000000002,4672.500000000004,4480.000000000003,4601.250000000004,4476.000000000005,4469.000000000004,4400.000000000003,4332.250000000003,4355.000000000003,4336.000000000003,4481.000000000005,4547.250000000003,4456.000000000002,4814.000000000004,4270.000000000003,4806.750000000004,4457.000000000003,4635.250000000004,4370.000000000003,4544.750000000003,4376.000000000002
5628.000000000004,4231.000000000002,5535.750000000005,4218.000000000003,5250.000000000004,4218.000000000001,5135.500000000003,4216.000000000002,5082.000000000004,4188.000000000001,4956.500000000004,4176.000000000003,4674.750000000003,4250.000000000002,4401.500000000004,4231.000000000002,4208.750000000004,4247.000000000002,4131.000000000004,4273.000000000002,4241.500000000003,4289.000000000003,4405.000000000004,4253.000000000004,4492.250000000004,4245.000000000004,4608.000000000004,4254.000000000002,4572.000000000003,4207.000000000004,4357.250000000003,4167.000000000002,4346.000000000004,4176.000000000003,4410.000000000003,4195.000000000001,4466.000000000004,4197.000000000002,4460.250000000003,4178.000000000002,4423.500000000003,4200.000000000004,4438.750000000003,4222.000000000004,4474.500000000004,4242.000000000004,4467.500000000002,4177.000000000004,4377.250000000003,4105.000000000002,4237.000000000002,4063.000000000003,4287.750000000002,4055.000000000003,4488.250000000003,4071.0000000000027,4496.250000000004,4035.0000000000023,4406.250000000003,4050.000000000003,4273.250000000002,4036.0000000000027,4092.500000000003,4031.000000000003,4063.7500000000027,4031.000000000003,4125.500000000003,4058.000000000003,4320.250000000004,4129.000000000004,4623.250000000004,3968.0000000000027,4555.250000000004,4065.0000000000023,4304.250000000004,4139.000000000003,4192.000000000003,4106.000000000002
5278.750000000004,4083.0000000000036,5083.250000000004,4061.000000000003,5101.500000000004,4068.0000000000027,5105.500000000004,4067.0000000000027,4922.750000000004,4030.0000000000027,4616.750000000004,4007.0000000000027,4281.500000000003,3998.0000000000027,4107.750000000003,3993.000000000003,3961.0000000000036,3975.000000000004,4084.2500000000023,4020.000000000003,4241.500000000003,3988.0000000000036,4306.750000000003,3977.000000000003,4359.250000000003,3944.0000000000027,4224.000000000003,3912.0000000000027,4018.5000000000027,3903.000000000002,4034.0000000000027,3856.000000000003,4127.500000000003,3870.0000000000027,4211.500000000003,3834.0000000000027,4239.750000000003,3840.000000000003,4210.750000000003,3862.0000000000027,4221.500000000003,3869.0000000000027,4257.000000000003,3850.000000000003,4261.750000000002,3843.0000000000036,4179.250000000003,3848.000000000003,4004.0000000000023,3875.000000000003,4055.2500000000027,3865.0000000000027,4315.000000000002,3843.0000000000023,4357.000000000003,3855.0000000000027,4258.000000000003,3885.0000000000014,4126.500000000004,3946.0000000000014,3930.7500000000027,3912.0000000000027,3785.7500000000027,3834.000000000003,3832.0000000000027,3829.000000000001,3923.2500000000027,3841.000000000003,4166.250000000004,3891.0000000000027,4489.750000000004,3878.000000000003,4443.250000000004,3787.000000000003,4210.250000000003,3893.0000000000027,4017.500000000003,3841.000000000003
4941.000000000003,3991.0000000000027,4983.500000000005,3945.0000000000027,5018.000000000004,3934.0000000000036,4908.250000000004,3923.0000000000027,4659.250000000003,3944.0000000000027,4346.000000000003,3931.0000000000027,4074.0000000000027,3957.0000000000027,3853.750000000003,4028.0000000000027,3887.250000000003,4032.000000000003,4025.5000000000036,4026.0000000000027,4094.7500000000027,3974.0000000000023,4152.000000000003,3955.000000000003,4091.750000000003,3898.0000000000023,3854.5000000000023,3854.0000000000027,3806.250000000003,3881.0000000000027,3907.5000000000027,3900.0000000000027,4006.7500000000027,3914.0000000000027,4051.5000000000027,3894.000000000003,4019.0000000000036,3857.000000000003,3977.250000000003,3866.0000000000036,4015.500000000003,3857.000000000003,4033.0000000000036,3830.0000000000027,3988.750000000003,3825.000000000003,3851.750000000003,3849.000000000003,3760.750000000003,3820.0000000000027,3934.2500000000027,3838.0000000000027,4082.7500000000036,3878.000000000003,4061.500000000003,3868.0000000000027,4026.0000000000023,3858.0000000000027,3905.0000000000023,3798.000000000003,3709.2500000000027,3777.0000000000027,3656.5000000000027,3798.0000000000023,3685.750000000003,3721.0000000000027,3782.5000000000027,3731.000000000003,3987.2500000000027,3752.0000000000027,4258.500000000003,3768.000000000003,4399.000000000004,3711.000000000003,4255.500000000003,3720.000000000003,4039.000000000003,3784.0000000000027
5084.000000000004,3898.000000000003,4870.250000000004,3915.0000000000027,4910.250000000004,3931.0000000000027,4956.500000000004,3945.0000000000027,4882.750000000004,3992.0000000000027,4589.000000000004,4008.000000000003,4242.750000000002,3973.0000000000023,4081.0000000000027,3961.0000000000027,3937.7500000000027,3972.000000000003,3942.5000000000023,4042.0000000000023,3993.7500000000027,4065.0000000000023,4028.2500000000027,4004.0000000000023,4105.000000000004,3943.0000000000023,4107.250000000003,3934.0000000000027,3921.0000000000027,3941.000000000003,3799.5000000000027,3962.000000000003,3878.7500000000023,3902.0000000000027,3972.2500000000027,3891.0000000000027,4047.000000000003,3886.000000000003,4052.5000000000036,3869.0000000000027,3995.2500000000027,3809.0000000000027,4005.5000000000027,3799.0000000000023,4030.0000000000027,3805.0000000000014,4020.250000000003,3787.000000000003,3911.5000000000036,3808.0000000000027,3759.5000000000027,3820.0000000000027,3815.5000000000027,3746.0000000000027,4006.250000000003,3718.0000000000027,4041.750000000003,3770.0000000000027,3976.7500000000027,3734.0000000000023,3884.0000000000027,3721.0000000000036,3728.2500000000027,3679.0000000000027,3595.7500000000023,3687.0000000000014,3607.0000000000036,3681.0000000000023,3641.0000000000027,3649.0000000000014,3809.750000000003,3678.0000000000027,4028.5000000000014,3650.000000000003,4141.750000000003,3679.0000000000027,4238.750000000003,3626.0000000000014
5226.000000000005,3699.0000000000023,4988.750000000003,3720.0000000000027,4967.000000000005,3746.000000000003,5004.500000000004,3782.0000000000027,4801.500000000004,3767.0000000000014,4430.000000000004,3763.0000000000027,4095.5000000000036,3743.000000000002,3988.5000000000023,3656.0000000000027,3877.7500000000036,3639.0000000000023,3884.5000000000027,3654.0000000000023,3999.7500000000023,3643.0000000000023,4060.0000000000027,3672.0000000000027,4130.750000000004,3678.000000000003,4157.500000000004,3647.0000000000027,3937.7500000000036,3669.000000000001,3760.250000000003,3709.0000000000027,3827.7500000000027,3682.000000000002,3898.0000000000023,3653.0000000000023,3977.750000000003,3664.0000000000027,3962.7500000000023,3680.0000000000023,3917.7500000000027,3675.0000000000027,3913.5000000000027,3695.0000000000027,3949.000000000003,3712.0000000000027,3982.750000000003,3731.0000000000027,3958.750000000003,3706.0000000000014,3869.2500000000027,3694.0000000000027,3940.750000000003,3657.0000000000027,4132.750000000003,3644.000000000002,4163.250000000003,3663.000000000002,4105.500000000003,3675.0000000000027,4003.2500000000027,3696.000000000003,3801.0000000000027,3697.0000000000027,3672.2500000000023,3675.0000000000027,3709.5000000000027,3643.0000000000023,3726.7500000000023,3658.0000000000023,3904.5000000000027,3665.000000000003,4078.7500000000036,3667.0000000000027,4105.250000000004,3595.0000000000027,4137.500000000003,3546.0000000000014
7845.750000000006,5888.000000000003,7832.500000000006,6087.000000000003,7809.7500000000055,6628.000000000003,7760.5000000000055,6911.000000000005,7473.2500000000055,6887.0000000000055,6558.500000000005,7314.0000000000055,7405.0000000000055,8073.0000000000055,7624.250000000006,8086.0000000000055,7221.0000000000055,7266.0000000000055,6899.250000000005,6195.000000000002,7193.000000000006,5896.000000000003,7226.250000000005,6079.000000000003,7042.2500000000055,6243.0000000000055,7082.0000000000055,6451.0000000000055,7091.250000000006,6730.000000000005,6794.000000000005,7121.000000000006,6164.500000000005,7623.000000000004,6260.250000000005,8133.0000000000055,6276.750000000005,7797.0000000000055,6062.500000000005,7752.000000000006,5792.750000000005,7960.000000000007,5667.250000000004,8052.000000000005,5606.500000000005,8072.000000000008,5169.000000000004,7897.000000000006,4594.750000000003,7542.0000000000055,4747.250000000003,6838.0000000000055,5361.500000000004,6503.000000000004,5331.250000000004,7334.000000000006,5037.000000000004,7299.0000000000055,4321.000000000004,6238.000000000005,3752.0000000000023,5571.000000000004,3699.750000000003,5294.000000000005,4087.750000000003,5176.000000000005,4328.250000000003,5468.000000000004,4170.000000000002,5846.000000000002,4192.750000000003,6044.000000000005,4032.0000000000027,5992.0000000000055,3880.2500000000027,5899.000000000002,4104.750000000004,5971.0000000000055
